Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Name-additional
231,Gary Lavelle*,36,TOR,AL,5,7,.417,3.10,69,0,19,0,0,8,72.2,54,30,25,5,36,5,50,0,1,0,298,137,3.69,1.239,6.7,0.6,4.5,6.2,1.39,lavelga01
232,Jack Lazorko,29,SEA,AL,0,0,,3.54,15,0,4,0,0,1,20.1,23,10,8,1,8,1,7,3,0,0,92,120,4.26,1.525,10.2,0.4,3.5,3.1,0.88,lazorja01
233,Terry Leach,31,NYM,NL,3,4,.429,2.91,22,4,4,1,1,1,55.2,48,19,18,3,14,3,30,1,0,0,226,121,3.12,1.114,7.8,0.5,2.3,4.9,2.14,leachte01
234,Luis Leal,28,TOR,AL,3,6,.333,5.75,15,14,1,0,0,0,67.1,82,46,43,13,24,3,33,3,1,3,303,74,5.42,1.574,11.0,1.7,3.2,4.4,1.38,leallu01
235,Tim Leary,26,MIL,AL,1,4,.200,4.05,5,5,0,0,0,0,33.1,40,18,15,5,8,0,29,1,0,1,146,104,3.70,1.440,10.8,1.4,2.2,7.8,3.63,learyti01
236,Craig Lefferts*,27,SDP,NL,7,6,.538,3.35,60,0,24,0,0,2,83.1,75,34,31,7,30,4,48,0,0,2,345,106,3.70,1.260,8.1,0.8,3.2,5.2,1.60,leffecr01
237,Charlie Leibrandt*,28,KCR,AL,17,9,.654,2.69,33,33,0,8,3,0,237.2,223,86,71,17,68,3,108,2,3,4,983,153,3.59,1.224,8.4,0.6,2.6,4.1,1.59,leibrch01
238,Dennis Leonard,34,KCR,AL,0,0,,0.00,2,0,1,0,0,0,2.0,1,0,0,0,0,0,1,0,0,0,7,,1.68,0.500,4.5,0.0,0.0,4.5,,leonade01
239,Brad Lesley,26,MIL,AL,1,0,1.000,9.95,5,0,0,0,0,0,6.1,8,7,7,2,2,0,5,0,0,0,29,44,6.16,1.579,11.4,2.8,2.8,7.1,2.50,leslebr01
240,Jim Lewis,29,SEA,AL,0,1,.000,7.71,2,1,0,0,0,0,4.2,8,4,4,1,1,0,1,2,0,0,23,59,6.97,1.929,15.4,1.9,1.9,1.9,1.00,lewisji01
241,Tim Lollar*,29,TOT,AL,8,10,.444,4.62,34,23,7,1,0,1,150.0,140,85,77,19,98,1,105,2,2,10,669,93,4.93,1.587,8.4,1.1,5.9,6.3,1.07,lollati01
242,Tim Lollar*,29,CHW,AL,3,5,.375,4.66,18,13,3,0,0,0,83.0,83,48,43,10,58,1,61,1,2,5,378,93,4.91,1.699,9.0,1.1,6.3,6.6,1.05,lollati01
243,Tim Lollar*,29,BOS,AL,5,5,.500,4.57,16,10,4,1,0,1,67.0,57,37,34,9,40,0,44,1,0,5,291,94,4.95,1.448,7.7,1.2,5.4,5.9,1.10,lollati01
244,Bill Long,25,CHW,AL,0,1,.000,10.29,4,3,1,0,0,0,14.0,25,17,16,4,5,2,13,0,0,1,71,43,5.61,2.143,16.1,2.6,3.2,8.4,2.60,longbi01
245,Bob Long,30,SEA,AL,0,0,,3.76,28,0,13,0,0,0,38.1,30,17,16,7,17,1,29,2,0,2,162,113,5.03,1.226,7.0,1.6,4.0,6.8,1.71,longbo01
246,Aurelio Lopez,36,DET,AL,3,7,.300,4.80,51,0,22,0,0,5,86.1,82,50,46,15,41,9,53,1,0,4,379,85,5.17,1.425,8.5,1.6,4.3,5.5,1.29,lopezau01
247,Gary Lucas*,30,MON,NL,6,2,.750,3.19,49,0,18,0,0,1,67.2,63,29,24,6,24,8,31,0,0,5,284,108,3.98,1.286,8.4,0.8,3.2,4.1,1.29,lucasga01
248,Urbano Lugo,22,CAL,AL,3,4,.429,3.69,20,10,5,1,0,0,83.0,86,36,34,10,29,1,42,4,0,2,351,113,4.43,1.386,9.3,1.1,3.1,4.6,1.45,lugour01
249,Ed Lynch,29,NYM,NL,10,8,.556,3.44,31,29,1,6,1,0,191.0,188,76,73,19,27,1,65,1,0,0,777,102,3.74,1.126,8.9,0.9,1.3,3.1,2.41,lynched01
250,Rick Lysander,32,MIN,AL,0,2,.000,6.05,35,1,9,0,0,3,61.0,72,43,41,3,22,2,26,0,0,9,262,72,3.55,1.541,10.6,0.4,3.2,3.8,1.18,lysanri01
251,Tony Mack,24,CAL,AL,0,1,.000,15.43,1,1,0,0,0,0,2.1,8,4,4,0,0,0,0,0,0,0,14,31,2.68,3.429,30.9,0.0,0.0,0.0,,mackto01
252,Mike Madden*,28,HOU,NL,0,0,,4.26,13,0,4,0,0,0,19.0,29,15,9,1,11,0,16,0,0,1,92,83,3.42,2.105,13.7,0.5,5.2,7.6,1.45,maddemi01
253,Mickey Mahler*,32,TOT,MLB,2,6,.250,3.00,12,9,2,1,1,1,69.0,59,30,23,5,28,3,46,1,0,7,287,122,3.55,1.261,7.7,0.7,3.7,6.0,1.64,mahlemi01
254,Mickey Mahler*,32,MON,NL,1,4,.200,3.54,9,7,2,1,1,1,48.1,40,22,19,3,24,1,32,1,0,3,203,98,3.72,1.324,7.4,0.6,4.5,6.0,1.33,mahlemi01
255,Mickey Mahler*,32,DET,AL,1,2,.333,1.74,3,2,0,0,0,0,20.2,19,8,4,2,4,2,14,0,0,4,84,238,3.17,1.113,8.3,0.9,1.7,6.1,3.50,mahlemi01
256,Rick Mahler,31,ATL,NL,17,15,.531,3.48,39,39,0,6,1,0,266.2,272,116,103,24,79,8,107,2,1,3,1110,110,3.96,1.316,9.2,0.8,2.7,3.6,1.35,mahleri01
257,Dennis Martinez,31,BAL,AL,13,11,.542,5.15,33,31,1,3,1,0,180.0,203,110,103,29,63,3,68,9,1,4,789,78,5.22,1.478,10.2,1.5,3.2,3.4,1.08,martide01
258,Tippy Martinez*,35,BAL,AL,3,3,.500,5.40,49,0,20,0,0,4,70.0,70,48,42,8,37,8,47,0,0,5,312,75,4.41,1.529,9.0,1.0,4.8,6.0,1.27,martiti01
259,Mike Mason*,26,TEX,AL,8,15,.348,4.83,38,30,1,1,1,0,179.0,212,113,96,22,73,4,92,3,1,4,800,88,4.53,1.592,10.7,1.1,3.7,4.6,1.26,masonmi01
260,Roger Mason,27,SFG,NL,1,3,.250,2.12,5,5,0,1,1,0,29.2,28,13,7,1,11,1,26,0,0,0,128,165,2.48,1.315,8.5,0.3,3.3,7.9,2.36,masonro01
261,Ron Mathis,26,HOU,NL,3,5,.375,6.04,23,8,5,0,0,1,70.0,83,54,47,7,27,1,34,1,0,1,319,58,4.21,1.571,10.7,0.9,3.5,4.4,1.26,mathiro01
262,Tom McCarthy,24,BOS,AL,0,0,,10.80,3,0,2,0,0,0,5.0,7,6,6,1,4,0,2,0,0,1,25,42,6.88,2.200,12.6,1.8,7.2,3.6,0.50,mccarto03
263,Kirk McCaskill,24,CAL,AL,12,12,.500,4.70,30,29,0,6,1,0,189.2,189,105,99,23,64,1,102,4,0,5,807,88,4.26,1.334,9.0,1.1,3.0,4.8,1.59,mccaski01
264,Steve McCatty,31,OAK,AL,4,4,.500,5.57,30,9,8,1,0,0,85.2,95,56,53,10,41,4,36,4,0,1,383,69,4.94,1.588,10.0,1.1,4.3,3.8,0.88,mccatst01
265,Bob McClure*,33,MIL,AL,4,1,.800,4.31,38,1,12,0,0,3,85.2,91,43,41,10,30,2,57,3,0,5,370,97,4.03,1.412,9.6,1.1,3.2,6.0,1.90,mcclubo01
266,Lance McCullers,21,SDP,NL,0,2,.000,2.31,21,0,11,0,0,5,35.0,23,15,9,3,16,3,27,1,1,0,142,154,3.71,1.114,5.9,0.8,4.1,6.9,1.69,mcculla01
267,Roger McDowell,24,NYM,NL,6,5,.545,2.83,62,2,36,0,0,17,127.1,108,43,40,9,37,8,70,1,2,6,516,124,3.40,1.139,7.6,0.6,2.6,4.9,1.89,mcdowro01
268,Andy McGaffigan,28,CIN,NL,3,3,.500,3.72,15,15,0,2,0,0,94.1,88,40,39,4,30,4,83,2,0,2,392,101,2.49,1.251,8.4,0.4,2.9,7.9,2.77,mcgafan01
269,Scott McGregor*,31,BAL,AL,14,14,.500,4.81,35,34,0,8,1,0,204.0,226,118,109,34,65,2,86,1,1,2,884,84,4.98,1.426,10.0,1.5,2.9,3.8,1.32,mcgresc01
270,Craig McMurtry,25,ATL,NL,0,3,.000,6.60,17,6,3,0,0,1,45.0,56,36,33,6,27,1,28,1,0,3,220,58,5.04,1.844,11.2,1.2,5.4,5.6,1.04,mcmurcr01
271,Larry McWilliams*,31,PIT,NL,7,9,.438,4.70,30,19,2,2,0,0,126.1,139,70,66,9,62,11,52,7,0,4,568,77,4.43,1.591,9.9,0.6,4.4,3.7,0.84,mcwilla01
272,Ron Meridith*,28,CHC,NL,3,2,.600,4.47,32,0,8,0,0,1,46.1,53,24,23,3,24,6,23,1,0,0,209,89,4.15,1.662,10.3,0.6,4.7,4.5,0.96,meridro01
273,Greg Minton,33,SFG,NL,5,4,.556,3.54,68,0,36,0,0,4,96.2,98,42,38,6,54,18,37,0,0,2,424,98,4.40,1.572,9.1,0.6,5.0,3.4,0.69,mintogr01
274,Paul Mirabella*,31,SEA,AL,0,0,,1.32,10,0,1,0,0,0,13.2,9,4,2,0,4,1,8,2,0,0,57,327,2.83,0.951,5.9,0.0,2.6,5.3,2.00,mirabpa01
275,Charlie Mitchell,23,BOS,AL,0,0,,16.20,2,0,0,0,0,0,1.2,5,3,3,1,0,0,2,0,0,0,10,32,8.08,3.000,27.0,5.4,0.0,10.8,,mitchch01
276,John Montefusco,35,NYY,AL,0,0,,10.29,3,1,1,0,0,0,7.0,12,8,8,3,2,0,2,0,0,0,34,41,8.54,2.000,15.4,3.9,2.6,2.6,1.00,montejo01
277,Bobby Moore,26,SFG,NL,0,0,,3.24,11,0,4,0,0,0,16.2,18,6,6,1,10,2,10,0,1,0,78,109,4.06,1.680,9.7,0.5,5.4,5.4,1.00,moorebo01
278,Donnie Moore,31,CAL,AL,8,8,.500,1.92,65,0,57,0,0,31,103.0,91,28,22,9,21,3,72,0,0,2,417,217,3.03,1.087,8.0,0.8,1.8,6.3,3.43,mooredo01
279,Mike Moore,25,SEA,AL,17,10,.630,3.46,35,34,1,14,2,0,247.0,230,100,95,18,70,2,155,4,3,10,1016,121,3.28,1.215,8.4,0.7,2.6,5.6,2.21,mooremi01
280,Mike Morgan,25,SEA,AL,1,1,.500,12.00,2,2,0,0,0,0,6.0,11,8,8,2,5,0,2,0,0,1,33,37,8.85,2.667,16.5,3.0,7.5,3.0,0.40,morgami01
281,Jack Morris,30,DET,AL,16,11,.593,3.33,35,35,0,13,4,0,257.0,212,102,95,21,110,7,191,5,3,15,1077,122,3.60,1.253,7.4,0.7,3.9,6.7,1.74,morrija02
282,Steve Mura,30,OAK,AL,1,1,.500,4.13,23,1,10,0,0,1,48.0,41,25,22,3,25,4,29,0,0,0,209,93,3.85,1.375,7.7,0.6,4.7,5.4,1.16,murast01
283,Rob Murphy*,25,CIN,NL,0,0,,6.00,2,0,2,0,0,0,3.0,2,2,2,1,2,0,1,0,0,0,12,71,8.35,1.333,6.0,3.0,6.0,3.0,0.50,murphro01
284,Dale Murray,35,TOT,AL,0,0,,15.00,4,0,2,0,0,0,3.0,7,5,5,0,0,0,0,0,0,1,15,34,2.68,2.333,21.0,0.0,0.0,0.0,,murrada01
285,Dale Murray,35,NYY,AL,0,0,,13.50,3,0,2,0,0,0,2.0,4,3,3,0,0,0,0,0,0,1,10,35,2.68,2.000,18.0,0.0,0.0,0.0,,murrada01
286,Dale Murray,35,TEX,AL,0,0,,18.00,1,0,0,0,0,0,1.0,3,2,2,0,0,0,0,0,0,0,5,32,2.68,3.000,27.0,0.0,0.0,0.0,,murrada01
287,Ron Musselman,30,TOR,AL,3,0,1.000,4.47,25,4,9,0,0,0,52.1,59,28,26,2,24,2,29,0,0,3,236,95,3.45,1.586,10.1,0.3,4.1,5.0,1.21,mussero01
288,Randy Myers*,22,NYM,NL,0,0,,0.00,1,0,1,0,0,0,2.0,0,0,0,0,1,0,2,0,0,0,7,,2.18,0.500,0.0,0.0,4.5,9.0,2.00,myersra01
289,Gene Nelson,24,CHW,AL,10,10,.500,4.26,46,18,11,1,0,2,145.2,144,74,69,23,67,4,101,7,1,11,643,101,4.87,1.449,8.9,1.4,4.1,6.2,1.51,nelsoge01
290,Tom Niedenfuer,25,LAD,NL,7,9,.438,2.71,64,0,43,0,0,19,106.1,86,32,32,6,24,5,102,1,0,0,415,128,2.20,1.034,7.3,0.5,2.0,8.6,4.25,niedeto01
291,Joe Niekro,40,TOT,MLB,11,13,.458,3.83,35,35,0,4,1,0,225.1,211,108,96,24,107,6,121,5,1,21,983,91,4.49,1.411,8.4,1.0,4.3,4.8,1.13,niekrjo01
292,Joe Niekro,40,HOU,NL,9,12,.429,3.72,32,32,0,4,1,0,213.0,197,100,88,21,99,6,117,5,1,21,925,93,4.33,1.390,8.3,0.9,4.2,4.9,1.18,niekrjo01
293,Joe Niekro,40,NYY,AL,2,1,.667,5.84,3,3,0,0,0,0,12.1,14,8,8,3,8,0,4,0,0,0,58,71,7.14,1.784,10.2,2.2,5.8,2.9,0.50,niekrjo01
294,Phil Niekro,46,NYY,AL,16,12,.571,4.09,33,33,0,7,1,0,220.0,203,110,100,29,120,1,149,2,2,5,955,99,4.71,1.468,8.3,1.2,4.9,6.1,1.24,niekrph01
295,Randy Niemann*,29,NYM,NL,0,0,,0.00,4,0,0,0,0,0,4.2,5,0,0,0,0,0,2,0,0,0,18,,1.83,1.071,9.6,0.0,0.0,3.9,,niemara01
296,Al Nipper,26,BOS,AL,9,12,.429,4.06,25,25,0,5,0,0,162.0,157,83,73,14,82,3,85,9,1,3,713,106,4.44,1.475,8.7,0.8,4.6,4.7,1.04,nippeal01
297,Dickie Noles,28,TEX,AL,4,8,.333,5.06,28,13,3,0,0,1,110.1,129,67,62,11,33,1,59,6,0,1,488,84,3.97,1.468,10.5,0.9,2.7,4.8,1.79,nolesdi01
298,Ed Nunez,22,SEA,AL,7,3,.700,3.09,70,0,53,0,0,16,90.1,79,36,31,13,34,5,58,0,1,2,378,136,4.40,1.251,7.9,1.3,3.4,5.8,1.71,nunezed01
299,Jack O'Connor*,27,MON,NL,0,2,.000,4.94,20,1,7,0,0,0,23.2,21,14,13,1,13,7,16,0,1,1,106,70,3.53,1.437,8.0,0.4,4.9,6.1,1.23,o'conja02
300,Randy O'Neal,24,DET,AL,5,5,.500,3.24,28,12,8,1,0,1,94.1,82,42,34,8,36,3,52,2,0,5,388,126,3.89,1.251,7.8,0.8,3.4,5.0,1.44,o'neara01
301,Bob Ojeda*,27,BOS,AL,9,11,.450,4.00,39,22,10,5,0,1,157.2,166,74,70,11,48,9,102,2,3,3,671,107,3.25,1.357,9.5,0.6,2.7,5.8,2.13,ojedabo01
302,Steve Ontiveros,24,OAK,AL,1,3,.250,1.93,39,0,18,0,0,8,74.2,45,17,16,4,19,2,36,2,0,1,284,199,3.26,0.857,5.4,0.5,2.3,4.3,1.89,ontivst02
303,Jesse Orosco*,28,NYM,NL,8,6,.571,2.73,54,0,39,0,0,17,79.0,66,26,24,6,34,7,68,0,0,4,331,128,3.24,1.266,7.5,0.7,3.9,7.7,2.00,oroscje01
304,David Palmer,27,MON,NL,7,10,.412,3.71,24,23,0,0,0,0,135.2,128,60,56,5,67,5,106,3,0,9,588,92,3.15,1.437,8.5,0.3,4.4,7.0,1.58,palmeda01
305,Frank Pastore,27,CIN,NL,2,1,.667,3.83,17,6,3,1,0,0,54.0,60,23,23,1,16,1,29,1,0,2,232,98,2.80,1.407,10.0,0.2,2.7,4.8,1.81,pastofr01
306,Bob Patterson*,26,SDP,NL,0,0,,24.75,3,0,2,0,0,0,4.0,13,11,11,2,3,0,1,0,1,0,26,16,10.93,4.000,29.3,4.5,6.8,2.3,0.33,pattebo01
307,Reggie Patterson,26,CHC,NL,3,0,1.000,3.00,8,5,0,1,0,0,39.0,36,13,13,2,10,1,17,0,0,1,157,133,3.25,1.179,8.3,0.5,2.3,3.9,1.70,pattere01
308,Alejandro Pena,26,LAD,NL,0,1,.000,8.31,2,1,0,0,0,0,4.1,7,5,4,1,3,1,2,0,0,0,23,46,6.84,2.308,14.5,2.1,6.2,4.2,0.67,penaal01
309,Pascual Perez,28,ATL,NL,1,13,.071,6.14,22,22,0,0,0,0,95.1,115,72,65,10,57,10,57,1,2,2,453,62,4.68,1.804,10.9,0.9,5.4,5.4,1.00,perezpa01
310,Jon Perlman,28,CHC,NL,1,0,1.000,11.42,6,0,1,0,0,0,8.2,10,11,11,3,8,2,4,0,0,1,42,36,9.03,2.077,10.4,3.1,8.3,4.2,0.50,perlmjo01
311,Pat Perry*,26,STL,NL,1,0,1.000,0.00,6,0,1,0,0,0,12.1,3,0,0,0,3,1,6,0,0,1,42,,2.44,0.486,2.2,0.0,2.2,4.4,2.00,perrypa02
312,Dan Petry,26,DET,AL,15,13,.536,3.36,34,34,0,8,0,0,238.2,190,98,89,24,81,9,109,3,0,6,962,121,4.13,1.135,7.2,0.9,3.1,4.1,1.35,petryda01
313,Chuck Porter,30,MIL,AL,0,0,,1.98,6,1,1,0,0,0,13.2,15,8,3,1,2,0,8,0,0,0,58,216,2.90,1.244,9.9,0.7,1.3,5.3,4.00,portech01
314,Mark Portugal,22,MIN,AL,1,3,.250,5.55,6,4,0,0,0,0,24.1,24,16,15,3,14,0,12,0,1,1,105,80,5.03,1.562,8.9,1.1,5.2,4.4,0.86,portuma01
315,Dennis Powell*,21,LAD,NL,1,1,.500,5.22,16,2,6,0,0,1,29.1,30,19,17,7,13,3,19,1,0,3,133,67,5.92,1.466,9.2,2.1,4.0,5.8,1.46,powelde01
316,Ted Power,30,CIN,NL,8,6,.571,2.70,64,0,50,0,0,27,80.0,65,27,24,2,45,8,42,1,0,1,342,139,3.68,1.375,7.3,0.2,5.1,4.7,0.93,powerte01
317,Joe Price*,28,CIN,NL,2,2,.500,3.90,26,8,5,0,0,1,64.2,59,35,28,10,23,7,52,0,0,2,274,97,4.15,1.268,8.2,1.4,3.2,7.2,2.26,pricejo02
318,Dan Quisenberry,32,KCR,AL,8,9,.471,2.37,84,0,76,0,0,37,129.0,142,41,34,8,16,5,54,1,0,0,532,174,3.05,1.225,9.9,0.6,1.1,3.8,3.38,quiseda01
319,Dennis Rasmussen*,26,NYY,AL,3,5,.375,3.98,22,16,1,2,0,0,101.2,97,56,45,10,42,1,63,1,1,3,429,101,3.99,1.367,8.6,0.9,3.7,5.6,1.50,rasmude01
320,Shane Rawley*,29,PHI,NL,13,8,.619,3.31,36,31,1,6,2,0,198.2,188,82,73,16,81,6,106,2,0,7,849,112,3.92,1.354,8.5,0.7,3.7,4.8,1.31,rawlesh01
321,Jeff Reardon,29,MON,NL,2,8,.200,3.18,63,0,50,0,0,41,87.2,68,31,31,7,26,4,67,1,0,2,356,108,3.12,1.072,7.0,0.7,2.7,6.9,2.58,reardje01
322,Jerry Reed,29,CLE,AL,3,5,.375,4.11,33,5,19,0,0,8,72.1,67,41,33,12,19,2,37,3,0,4,301,102,4.73,1.189,8.3,1.5,2.4,4.6,1.95,reedje01
323,Rick Reuschel,36,PIT,NL,14,8,.636,2.27,31,26,4,9,1,1,194.0,153,58,49,7,52,10,138,3,0,4,773,159,2.58,1.057,7.1,0.3,2.4,6.4,2.65,reuscri01
324,Jerry Reuss*,36,LAD,NL,14,10,.583,2.92,34,33,0,5,3,0,212.2,210,78,69,13,58,7,84,3,0,5,883,119,3.55,1.260,8.9,0.6,2.5,3.6,1.45,reussje01
325,Rick Rhoden,32,PIT,NL,10,15,.400,4.47,35,35,0,2,0,0,213.1,254,119,106,18,69,3,128,6,3,8,944,81,3.64,1.514,10.7,0.8,2.9,5.4,1.86,rhoderi01
326,Dave Righetti*,26,NYY,AL,12,7,.632,2.78,74,0,60,0,0,29,107.0,96,36,33,5,45,3,92,0,0,7,452,146,2.83,1.318,8.1,0.4,3.8,7.7,2.04,righeda01
327,Jose Rijo,20,OAK,AL,6,4,.600,3.53,12,9,1,0,0,0,63.2,57,26,25,6,28,2,65,1,0,0,272,109,3.23,1.335,8.1,0.8,4.0,9.2,2.32,rijojo01
328,Bert Roberge,30,MON,NL,3,3,.500,3.44,42,0,15,0,0,2,68.0,58,28,26,5,22,5,34,2,5,1,280,100,3.70,1.176,7.7,0.7,2.9,4.5,1.55,roberbe01
329,Don Robinson,28,PIT,NL,5,11,.313,3.87,44,6,22,0,0,3,95.1,95,49,41,6,42,11,65,2,0,2,418,93,3.52,1.437,9.0,0.6,4.0,6.1,1.55,robindo01
330,Jeff Robinson,24,SFG,NL,0,0,,5.11,8,0,0,0,0,0,12.1,16,11,7,2,10,1,8,0,0,1,59,70,5.93,2.108,11.7,1.5,7.3,5.8,0.80,robinje01
331,Ron Robinson,23,CIN,NL,7,7,.500,3.99,33,12,9,0,0,1,108.1,107,53,48,11,32,3,76,1,0,3,453,94,3.51,1.283,8.9,0.9,2.7,6.3,2.38,robinro01
332,Steve Rogers,35,MON,NL,2,4,.333,5.68,8,7,1,1,0,0,38.0,51,25,24,1,20,1,18,0,1,0,179,61,3.66,1.868,12.1,0.2,4.7,4.3,0.90,rogerst01
333,Jose Roman,22,CLE,AL,0,4,.000,6.61,5,3,1,0,0,0,16.1,13,17,12,3,14,0,12,0,1,1,79,64,6.17,1.653,7.2,1.7,7.7,6.6,0.86,romanjo02
334,Ron Romanick,24,CAL,AL,14,9,.609,4.11,31,31,0,6,1,0,195.0,210,101,89,29,62,1,64,4,3,2,831,101,4.98,1.395,9.7,1.3,2.9,3.0,1.03,romanro01
335,Ramon Romero*,26,CLE,AL,2,3,.400,6.58,19,10,5,0,0,0,64.1,69,48,47,13,38,0,38,5,0,6,295,63,6.13,1.663,9.7,1.8,5.3,5.3,1.00,romerra01
336,Mark Ross,30,HOU,NL,0,2,.000,4.85,8,0,4,0,0,1,13.0,12,7,7,2,2,0,3,0,0,2,52,74,4.68,1.077,8.3,1.4,1.4,2.1,1.50,rossma01
337,Dave Rozema,28,TEX,AL,3,7,.300,4.19,34,4,16,0,0,7,88.0,100,45,41,10,22,3,42,2,0,1,374,101,4.02,1.386,10.2,1.0,2.3,4.3,1.91,rozemda01
338,Dave Rucker*,27,PHI,NL,3,2,.600,4.31,39,3,11,0,0,1,79.1,83,42,38,6,40,6,41,2,0,2,350,86,4.22,1.550,9.4,0.7,4.5,4.7,1.03,ruckeda01
339,Vern Ruhle,34,CLE,AL,2,10,.167,4.32,42,16,7,1,0,3,125.0,139,65,60,16,30,6,54,2,0,2,532,96,4.25,1.352,10.0,1.2,2.2,3.9,1.80,ruhleve01
340,Jeff Russell,23,TEX,AL,3,6,.333,7.55,13,13,0,0,0,0,62.0,85,55,52,10,27,1,44,2,0,2,295,56,4.76,1.806,12.3,1.5,3.9,6.4,1.63,russeje01
341,Dick Ruthven,34,CHC,NL,4,7,.364,4.53,20,15,3,0,0,0,87.1,103,49,44,6,37,3,26,0,0,0,392,88,4.25,1.603,10.6,0.6,3.8,2.7,0.70,ruthvdi01
342,Nolan Ryan,38,HOU,NL,10,12,.455,3.80,35,35,0,4,0,0,232.0,205,108,98,12,95,8,209,9,2,14,983,91,2.90,1.293,8.0,0.5,3.7,8.1,2.20,ryanno01
343,Bret Saberhagen,21,KCR,AL,20,6,.769,2.87,32,32,0,10,1,0,235.1,211,79,75,19,38,1,158,1,3,1,931,143,2.89,1.058,8.1,0.7,1.5,6.0,4.16,saberbr01
344,Joe Sambito*,33,NYM,NL,0,0,,12.66,8,0,2,0,0,0,10.2,21,18,15,1,8,0,3,0,0,0,60,29,5.59,2.719,17.7,0.8,6.8,2.5,0.38,sambijo01
345,Luis Sanchez,31,CAL,AL,2,0,1.000,5.72,26,0,16,0,0,2,61.1,67,41,39,9,27,3,34,1,0,2,268,73,4.85,1.533,9.8,1.3,4.0,5.0,1.26,sanchlu01
346,Scott Sanderson,28,CHC,NL,5,6,.455,3.12,19,19,0,2,0,0,121.0,100,49,42,13,27,4,80,0,0,1,480,127,3.43,1.050,7.4,1.0,2.0,6.0,2.96,sandesc01
